RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,CountyName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30
12562,68,Marietta,city,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Cobb County,1031.5158560798807,1035.4502849304279,1036.4148083086147,1042.345221411577,1048.4433936507871,1053.1774198946302,1057.6588747442477,1064.1231380055822,1074.0348255451675,1075.762272800571,1082.2738305183377,1086.2106581379426,1093.8867414672716,1098.1296138135679,1105.4185295546706,1104.314838346989,1107.6113504580626,1109.368770410765,1120.4923353713386,1130.7783987170023,1133.7110920604612,1137.4190371118657,1131.992959861964,1134.8251661400002,1137.6593177931268,1149.9087476033778,1160.9732811316528,1171.5760132020387,1178.88205067603,1185.2372652832298,1188.7113355793724,1189.633271131645,1197.056878581645,1200.9174924991325,1214.5400750439658,1221.3248195995147,1229.7227846634823,1223.5752760617863,1229.5217592988727,1235.7574510522138,1246.8761049904615,1244.7866092307472,1246.958595524458,1251.8959736628028,1259.5275383282628,1269.6223973304268,1278.4686993034793,1286.5967811820524,1291.2929485131535,1297.794971596393,1300.4216246749208,1304.8259643196675,1306.1817152505741,1318.9026729578393,1327.7220773854747,1335.8111300875366,1339.9106328576,1344.0356548032607,1345.9964459551998,1350.4410572128668,1356.6623271370297,1366.9720841348928,1382.3851670318647,1385.6685058251358,1376.2011180603406,1372.142373670233,1377.530766365832,1394.4640692493792,1405.3418627163608,1424.4767819873218,1434.840678709907,1451.8727888553824,1469.7339605854595,1486.114314446679,1504.420115851605,1521.1192600561508,1554.49206183429,1586.7265326385063,1624.854578121564,1661.7906102555512,1686.0252811694397,1703.6617408027967,1718.2224436639694,1750.402573153768,1764.7313383429264,1771.4462139919692,1765.1040599486737,1775.8067001131956,1782.600340800665,1805.0129816040314,1813.7514257172768,1815.8787751270518,1811.3621365330173,1808.5129244359025,1822.0177941472525,1827.8852740308155,1836.8043938700819,1839.754716784564,1845.3191986001711,1845.2695932926772,1849.629683620972,1840.7316869709289,1833.6442425752111,1829.2398152058827,1837.406251291519,1845.1695404766288,1843.3344029334041,1836.2617681061702,1834.40221718663,1839.8851252914696,1848.2447222192743,1852.5552180423592,1851.353617855371,1852.3059320964283
4174,69,Columbia,city,SC,SC,"Columbia, SC",Richland County,844.8549768361979,847.7797277039607,862.8798864496588,868.6916627997285,869.2717841613421,869.9493898137497,873.9157313525147,877.3969725881138,879.6187555694756,879.5910728655671,881.986075671196,890.3389971310734,893.8602937404532,895.6230571023065,890.0544321541284,889.1098523642214,892.0237336733968,895.205245801246,898.286799579627,901.1870661887968,903.6818026279101,907.3374196611979,910.7291965574046,914.6963572080638,914.6443995037332,916.8739289657194,918.8920421287642,922.9749439744893,925.666649085682,929.1396336913133,934.2367936495374,939.3352987189453,942.92652891652,946.5553189533189,944.876173891189,948.3966751251206,950.4392884799806,957.5618546352957,961.4410232060611,963.7916150974611,967.168892295989,969.2241501735855,971.6886295154743,976.278679930654,981.7298724395032,984.4163264044337,987.8486251499082,992.682114427185,995.3669426861909,999.7253324418938,1004.6539977041716,1008.9599957712475,1012.3848948581505,1016.3339718122228,1018.9860865186163,1019.915716383324,1020.9867448001509,1023.888337531154,1028.7086126263523,1029.2663412471466,1033.0785715030543,1032.3690895901516,1046.9332942657936,1045.8491204043748,1053.646415240325,1059.3224799109726,1063.4170176565237,1064.238355220205,1067.3646142549978,1076.5402563195419,1084.0852452795148,1090.462895403891,1098.4846523881818,1108.6285302654885,1118.3377100965743,1128.2228429491572,1138.9552465161921,1155.696186359304,1171.6416539040058,1192.6571860941694,1203.6647221075084,1220.0342654801623,1234.7297551552845,1250.0054109875475,1261.2263319625395,1264.9108064893112,1276.2412516490344,1285.2407780017732,1302.620607038177,1309.431384204626,1322.2486144755394,1325.784600799913,1335.8465892263512,1337.3810771573385,1341.9668712847258,1347.7323673051742,1352.182068095208,1365.248667798512,1373.2338496829043,1388.8158465984911,1393.492909547005,1403.7787266296773,1407.6642745362683,1416.683378988819,1425.1225723724472,1435.596328174284,1444.457258507884,1452.02099608356,1461.657680133519,1467.4603263012511,1472.5831199990143,1472.554242749864,1475.697500400082,1478.0271672527706
11722,70,Greensboro,city,NC,NC,"Greensboro-High Point, NC",Guilford County,831.68188807091,834.8365575937353,837.4009959863835,842.3050469718185,844.4856636730741,845.2387799529072,845.2515765128434,843.031390131875,845.4690495622641,848.3610536835844,857.286706368148,860.2153525922166,863.4079066574742,862.3293940186777,859.0632549081772,857.2225165550025,860.7841058400771,865.8103184217425,869.5631297556153,872.811212287039,877.5050938249419,879.0225194682697,880.036968708355,880.8904000214454,885.1446830653152,888.606289147354,895.7976734339528,897.5194067523739,900.2539249224658,900.2548907901429,906.0831572449625,909.8194532421364,909.9065457634408,912.0560821367455,910.935665265863,915.9323086619875,916.7916153871523,924.5966755359266,929.0847445971042,938.100687951375,938.2281745122281,941.0727414728451,942.734083405675,947.8106329375642,952.8027743268244,954.4236029064463,957.1030314658029,959.0587436724472,967.6893037726555,973.9044227315295,976.4836659927955,978.0362882081872,985.0955241555745,991.2647250844997,995.8048564152843,998.9863814021221,1003.6740603270562,1010.6695970071823,1018.457743036862,1023.9166839600957,1025.4741744146897,1025.768053913564,1030.036200043313,1031.033990637599,1038.2693876141716,1044.9930189894087,1047.4681574503193,1061.979559634082,1068.369458446015,1082.4090673562482,1080.710087002192,1090.602479725818,1090.893441986735,1105.7446690280185,1114.653651894496,1129.348792813027,1140.7187391674438,1149.022074706821,1170.238541758284,1183.1999333447434,1208.4330731547777,1221.8398305555554,1241.4165448835845,1251.2080483458606,1272.9413649481417,1284.6455675379457,1301.9375609483598,1312.3701548792465,1324.407008591597,1336.2206585827366,1351.4205801792566,1358.5150239879736,1359.0729335073647,1355.956105888907,1365.7180236167162,1378.5284353904315,1389.6881519392234,1395.05035578782,1400.4996049371546,1404.8200033604164,1404.9841216030732,1410.9652555369232,1408.8290293325342,1414.8124239348365,1421.0135014426676,1434.476747079388,1438.0312144790796,1441.5110046448272,1442.2533599366784,1449.2357810313044,1454.3350350807152,1462.5004269409894,1473.6843969021365,1481.1887857569343
18170,71,Fort Wayne,city,IN,IN,"Fort Wayne, IN",Allen County,744.626052835188,745.9401497731035,752.2846276419001,758.4355525677881,759.4621872251004,763.3359060357541,760.2777788954535,761.7175616097647,758.265654797026,760.0690717738182,766.7037908810452,774.2748533530815,777.3184707553152,781.821735545107,779.8762701105834,784.0954593689717,780.3801089357737,783.3564646321289,783.5498615864572,786.6405866948463,791.120305793295,791.9152354237569,791.4088070293882,790.3921166549002,792.8830658550543,794.6741068972495,800.6932227510405,802.2625173557292,808.7604875170739,806.743649844081,814.4466854516052,815.2778696092331,819.2630920732375,820.4636728121225,822.5095973693176,829.7327045295765,834.0534707081805,842.1086421958568,843.6493845264582,844.6309559615495,843.0010712894291,846.3260011758513,848.7361605064687,849.9756828089012,851.49322729321,855.5669636855839,861.9469418472036,865.7686000541579,869.7298132421719,867.9922422482565,871.5532565449043,876.4806872634333,882.6986726764761,887.7952882545417,889.310082361119,894.4094628866666,897.4638609326015,900.461823444505,901.2730176259197,901.4646907930824,902.4098275732877,905.9606841145088,919.0742847838217,919.2815764520951,919.7990458110169,916.6994446225351,927.328912381547,936.9159228363657,944.9128610739236,949.1448356983842,955.7336049044777,962.4361295954544,967.7656292087356,969.520009902574,972.169122621511,982.6600929536792,1000.1681678920786,1021.2232341524838,1037.443291023128,1049.8461965791068,1062.19275954058,1074.778983393879,1089.2101894765294,1101.883610447429,1116.7136944736612,1132.7770716939772,1151.0287469433342,1166.451386805357,1177.7681208946306,1182.09527666183,1186.5465545853176,1188.611686213467,1190.7566432439899,1188.3965239811876,1189.8334615449337,1193.4488009553959,1197.0068359789773,1203.6291373489958,1205.9197123226552,1212.82895318999,1211.5546931484025,1212.505610881081,1215.528416314397,1222.2465206727818,1229.031478764538,1239.6524244516652,1245.5184755281498,1250.127955560209,1253.573009608352,1254.3702589262678,1256.9818455652126,1255.6934126811045,1261.0264296981816,1267.2143015030947
25574,72,Lexington,city,KY,KY,"Lexington-Fayette, KY",Fayette County,858.0515265712554,861.6309827957964,863.7015000200126,865.7062583669147,868.3076265146042,868.5707497868565,868.6794685739635,865.6493038231876,868.5650344282561,872.8843516470616,879.3747358144508,881.0981350550387,885.4016324636046,883.8626356237293,890.3409803206476,899.5798804234979,905.4326239458884,907.212164445456,906.8558704720377,913.2368061117307,920.8848821814388,918.8162249358235,917.263835986904,919.5252282693954,926.7362038706483,933.3641853606903,935.6074127639804,934.2320424033079,930.6695107307804,932.5948407365719,936.0650249863008,939.5136412045341,939.8173818245448,945.5827009893801,950.3828649425571,949.7943568382394,948.4264939431129,951.5085435781522,956.7448641221259,960.2694401347333,964.9662688730327,967.2731395190302,969.8091071262234,966.8595426990727,966.5756030414514,967.7961792518332,972.9701908698402,981.1774370191358,984.0320961625706,985.7045244838116,985.7243828518076,988.1129578728633,991.3343401536788,994.5282899974828,997.1782763048683,1002.6775750464969,1007.1503308193546,1009.6001893060509,1009.1606575158723,1008.2307282734286,1010.6482393632889,1012.0065157603483,1020.8889803175067,1018.0101798264825,1016.8777437902472,1018.0823195839956,1024.9389492807484,1030.4314076942321,1035.839674955971,1038.190643265789,1047.844695657789,1056.0732028763598,1062.4132114328274,1069.9258079060173,1074.23925548845,1088.8555596361325,1101.1114359317996,1113.7050430458967,1125.8699416422085,1141.9228941833212,1156.7269304030765,1170.7227530690125,1180.6180486127846,1190.0015084832555,1194.145358579041,1202.4239100774737,1214.1541471658188,1227.8058780800159,1240.521559092179,1258.8149682518845,1274.1764098468477,1280.0408723426249,1278.076011630011,1282.2590151628142,1284.7073287144622,1300.6052719336305,1313.9947366313395,1328.2006092457032,1333.923744624278,1336.5879003957045,1344.634729945218,1344.0906956699919,1345.3388725450193,1352.1119094142257,1365.7147360537822,1375.4630639349625,1386.9608262537224,1387.8754794704225,1393.451727062403,1395.4655075713001,1402.6787162316402,1408.788822100197,1411.4856140953987,1417.6414865824288
19533,73,Naples,city,FL,FL,"Naples-Marco Island, FL",Collier County,1446.915779094783,1467.7672427349016,1483.0429537181456,1495.5160179584489,1497.8837466965788,1515.6918793381083,1518.6045143181823,1521.08048577165,1522.8293839541934,1539.3093499157383,1548.892819557984,1555.378753585729,1563.6592286963057,1571.3653029548161,1582.6793246534303,1579.2093989161249,1571.5698588383534,1562.9684418501013,1563.1232740672199,1580.5461396068374,1595.0765763301101,1598.9835461651353,1601.0494173649029,1595.3955726637796,1603.2474005495772,1598.222421356933,1608.713377593009,1622.9337720106855,1638.615384131591,1652.7281766560168,1660.836163422585,1655.5780220446381,1639.6636785223766,1622.4313547096474,1632.8529992920587,1646.2907480587346,1662.4553350503556,1673.8388011087638,1684.7933897819828,1693.8500042197343,1708.0059939138325,1723.933807549408,1726.8333329641982,1722.1782405370654,1729.6798895483462,1746.479744623329,1758.7695904863276,1771.3799014925623,1767.5539095347556,1767.56823773627,1765.5540555519888,1766.9677855285404,1765.712061282822,1764.3781907130747,1775.2217678145687,1795.0241714674132,1811.6780836799003,1823.7617572119061,1826.2497897376286,1829.0116072921753,1841.1193185554198,1856.3838305562442,1854.4689901027648,1834.1019279127484,1824.553176379987,1835.1240731158034,1844.7719958548983,1854.472180672828,1869.2295082233147,1895.0574552520302,1903.7702924634195,1917.7030290741795,1917.3900647007338,1936.8265748048927,1966.1146820825245,2030.1864373024052,2076.281252918423,,,2309.229807573996,2401.246000718234,2436.207532064522,2495.491545829729,2517.9624312741075,2611.736226310123,2649.244989400315,2724.957437284858,2767.7694318958256,2830.942126850452,2853.9852299926506,2850.2647372145175,2796.505056618872,2795.420772707089,2796.2062196800875,2861.5973027695945,2902.274887032855,2935.9236817659203,2949.803210461002,2959.9998299351437,2958.3376853696914,2937.942927779086,2950.2748794485437,2971.408894505744,3011.1062787210103,3015.3788824754847,3046.4974363351835,3013.337400555772,3016.460799419783,2986.529054814182,2994.14792576071,2979.941744998277,2980.2234477317675,2986.22964776011,2980.4459381044485
11867,74,Henderson,city,NV,NV,"Las Vegas-Henderson-Paradise, NV",Clark County,1118.0045268270032,1119.1455071605897,1126.633019188613,1128.1290439403647,1135.6275728061821,1138.1056553104804,1143.3616182886917,1149.3258042052441,1155.141069912461,1161.049102861852,1163.4816206267537,1168.3904137801856,1167.755074416079,1169.3959103047202,1167.8967719948341,1173.4463856170805,1174.529660554975,1180.3976827672248,1179.4910600867909,1184.3754414341245,1187.6727589460709,1191.5822523796392,1194.1919522417281,1196.100983403938,1201.318645653229,1208.8317849138673,1217.3520767328218,1225.2400567326993,1234.645882339691,1240.5407861043527,1248.3758275544471,1250.4065979209738,1256.4243024989762,1260.5463276584633,1265.795969310183,1270.9515864141674,1280.9049856514994,1290.19942467781,1298.7530668081888,1303.3988534840846,1307.4296501379615,1314.2983016092876,1321.5806284338098,1329.3894884292881,1334.8690984362665,1345.6796723802827,1358.2042700752868,1370.8315132148996,1373.3513856339914,1378.456058090264,1383.4158725435484,1390.3144747150138,1397.5953626614084,1403.3995946918476,1409.103461862828,1415.8185592891743,1422.3138397261293,1425.0246534474932,1425.7704098624588,1426.1688080044055,1430.9939347644083,1433.1266230688832,1440.3309732843993,1431.2752997016082,1421.9291761145057,1413.1775210886906,1418.41994882864,1435.0538938223826,1451.896934547396,1473.2307262983416,1486.6193295587814,1506.7675160274862,1522.2973408408784,1542.925805733433,1553.384679254692,1580.5312015173488,1624.1528111783668,1679.2197598239713,1734.8437862538399,1774.3135852300625,1809.8601047709694,1837.6075556417675,1857.2331312926915,1865.3465352483124,1867.8052431340832,1876.4146044883173,1891.3288719990007,1901.2639418871913,1905.0059057124838,1906.072113923348,1905.0434821813794,1890.2678612965528,1870.9084416207768,1849.9483366265895,1844.765747228576,1841.5619415687454,1851.0024456634985,1852.5488077225207,1861.0268947577554,1858.8222435490384,1857.4719917145187,1851.9939757744462,1842.413559979389,1848.4011896876978,1859.6177126388072,1874.9916993585603,1883.9274391329013,1894.7455372897152,1898.7095780673308,1904.5026217929474,1904.0282334047622,1910.8362071273084,1916.4860682777376,1924.5761695393276
38025,75,Corpus Christi,city,TX,TX,"Corpus Christi, TX",Nueces County,1036.0001518482893,1036.629265137826,1040.7866034873791,1043.9690357072957,1047.677171954446,1045.9045052688487,1048.6433845045026,1048.5257519455824,1047.0134494190143,1051.641916948407,1054.3231085928105,1057.4775534517744,1062.1972828277608,1067.410257368559,1063.6142780120533,1061.3919823164244,1056.0023415590138,1055.3420102760824,1057.4013380413337,1057.6939048778806,1063.8825040160473,1057.4838819760296,1057.375405709116,1055.566729025628,1056.4553642128221,1058.5605654414626,1060.253155304318,1067.2943286466468,1067.398531162149,1068.5601400001087,1063.3639614170966,1067.428359073408,1074.7328674643413,1082.5111760763893,1086.9668552412243,1091.1510115067922,1095.6142865409615,1093.4509708591318,1094.868391467786,1092.6390705172225,1102.9928598128263,1111.0246114274928,1116.6554874148842,1112.2327845967748,1104.8006036408665,1107.2062814155468,1111.7766740130523,1111.3200940128932,1107.0438486984626,1108.8882601704743,1111.514606753014,1114.4120469368765,1112.163191449703,1110.647269626793,1113.7590544161214,1120.73481257755,1127.8274755950752,1130.1532831069198,1131.7767165849698,1138.30096073655,1147.5926119837504,1155.873613550232,1157.5449589188809,1152.4300104358044,1142.2858444465746,1145.193097089556,1151.2708631125276,1164.5762181412802,1172.5741167112358,1179.6179975183152,1185.1268417810081,1192.4785317712613,1193.9759874699514,1194.8940355083366,1209.866163431382,1227.104785538646,1244.9882342999251,1256.2398088184561,1277.5146677938649,1300.5158797155066,1308.221048346805,1310.2928720185378,1314.988685032031,1326.3286214642994,1329.2120861666249,1330.2591530298505,1326.987980290738,1332.7318335694176,1339.541491602127,1346.941810146672,1347.5779804685899,1346.6958852877501,1347.5223383080202,1350.6496229400093,1349.004181429137,1344.1769522850345,1345.3361167224275,1351.3245775729542,1359.165493787991,1369.4873061532562,1374.3856274401521,1374.8725585358418,1373.7898511162448,1370.800584464087,1374.35675997248,1378.4905084335912,1384.4521956593458,1388.1865458436891,1391.344160012958,1390.7010334083475,1386.8418193401494,1375.4184800006503,1366.7173095684793,1361.1676631483372
6891,76,Saint Louis,city,MO,MO,"St. Louis, MO-IL",Saint Louis City,886.5658107844088,888.3061566446738,891.1449722678774,899.1612962643418,900.650785983362,899.2526667083791,898.5460627101223,898.6780284366479,903.1279192012627,907.3221856965195,910.7161770315504,912.2419611845352,916.0021309638213,919.8362196257783,918.487487452169,916.8531515192639,919.4237173712601,926.2576269068845,929.2998777948193,929.8750536720937,930.6825940609164,935.7853339372634,938.346955439091,940.0920782117613,941.1668075387308,941.5484977404003,947.873184303317,950.7925305869505,955.8122787495344,955.3471687191387,958.6569311275523,967.2410200162825,968.7199105929706,969.8123552934749,967.3241830591035,974.0171245946875,977.225876659175,980.9236419829231,981.9536073166929,987.5462869957017,991.234837022613,993.3562425083702,994.0063534411222,996.4196183587561,1002.152179375031,1005.4368929022236,1008.1034807310133,1007.3990131239867,1010.4791153159838,1014.6822736672525,1017.9969282971152,1019.5428657005052,1021.051772145731,1025.8053803617042,1030.7936517263593,1032.4036278302513,1034.9722656920333,1038.8844684761932,1045.8052806957958,1051.2038529106342,1055.658614149581,1059.3570526761212,1065.1093869020613,1066.4256945676495,1067.7119741479607,1067.6595979399697,1072.634775428711,1081.1006619275895,1088.764604868164,1100.024350914961,1102.0410471883738,1105.1291133913971,1103.7705275590577,1109.2349009376921,1110.7170793878724,1118.4485028829909,1123.477023143591,1128.1619899159787,1136.1010494820853,1142.4296000401991,1156.7842470964256,1160.7470629663303,1172.0997799822017,1181.1415362381176,1198.9024321318198,1207.0028693018924,1218.3137441879069,1225.6612934633301,1238.2738191856363,1250.8069639717505,1259.354569153645,1270.3834817060376,1269.2498662656321,1278.3815085987658,1281.1166931867606,1291.6512357925576,1291.9131503738663,1294.2499144985725,1298.4570018566355,1303.1764921447273,1310.9023953347846,1310.3705244567414,1313.9239517584274,1315.8082340064063,1323.1659048896493,1327.2185560082055,1334.2329387832817,1336.196447583464,1342.5848131772293,1350.9731193948319,1357.1047206777528,1363.6787920170573,1365.9075332144707,1374.9310205163147
47568,77,Santa Ana,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Orange County,1725.225243379099,1735.8144135168745,1734.3420372347337,1738.9273316842764,1752.3327682817855,1763.5854888239546,1798.1760010575913,1791.7868082514044,1803.9140274307106,1790.3730727888592,1811.995148258126,1829.0054562770702,1840.5756719246244,1834.6327416599236,1840.007642270255,1826.4918705349173,1847.7281986132925,1873.2026646217437,1898.9662665722378,1907.1961085938503,1916.516547035104,1931.4148524550446,1923.139703441992,1926.3589178474967,1924.0793975983668,1947.956620766977,1952.656178320636,1974.6703852966104,1983.285049066847,1985.9680113338654,1987.3060987972515,1998.3669725973796,2012.4934120624316,2000.784226705036,2008.839017693011,2009.76577538612,2035.6361603405687,2043.349565352769,2036.2752116874458,2041.2582383762028,2031.1411399079175,2039.5832755976562,2026.5736079485016,2033.7028226132659,2038.2485026502873,2061.448299956533,2068.8021827909915,2072.8240689009344,2080.483176924537,2078.9628577160875,2098.282576741373,2103.035887875451,2118.155940860839,2120.387317514676,2139.058921953717,2141.9623029300797,2144.2049699979216,2143.7930558508842,2149.4613776962697,2158.642305111504,2153.5067659990423,2159.089612597689,2169.4749415809647,2172.557193410322,2170.5382446644476,2162.2713651478575,2147.8554631723896,2140.5227378045975,2144.8575690745565,2152.9914822324245,2151.7450295273434,2155.350505922836,2162.966399328042,2184.925827328346,2201.9132539023803,2223.2197091250478,2238.957628070272,2279.1614601621072,2312.9502696414247,2371.4483949749006,2431.076613710366,2502.7296348409527,2540.517277871884,2554.511824153363,2571.491945207391,2603.52965231893,2634.6350453489426,2661.4829452128492,2687.02282669542,2712.6992038446533,2719.1173057631963,2704.850754032736,2707.316155785367,2716.1727110025213,2734.1267101228013,2724.018051707591,2719.8631536635294,2710.002256826728,2715.4942333699228,2719.1473248510815,2733.36606023657,2740.1321823680146,2752.9201723190913,2766.4924502901927,2764.1964411741487,2750.1042789222884,2748.0979105013294,2777.1293885165987,2798.718448547053,2812.844146206669,2816.2238077845636,2821.0215828667997,2819.0367876085065,2816.364811340421
24457,78,Durham,city,NC,NC,"Durham-Chapel Hill, NC",Durham County,1087.7346170304286,1087.3618213265452,1093.9114441135425,1092.7220907278513,1102.2084663288158,1104.2651685997341,1109.091305380855,1105.0495238116728,1107.5227952781142,1107.7975434767397,1117.3306732961926,1124.9502948706638,1129.0876876892753,1134.8409335344254,1138.4532757260306,1149.7795762317005,1147.7012001049115,1150.9649611637792,1149.9244616216633,1159.4484853715026,1165.4303802220418,1177.5282768074294,1183.2808744150236,1189.867863220861,1186.7522041568568,1188.2723195840726,1191.7438120815223,1197.5411374231774,1199.9456108921509,1204.7986872000124,1212.429387579734,1223.3745709358568,1229.851219349427,1229.3769370019152,1225.4940112595434,1225.0639215033948,1240.1573442041836,1248.8793589694478,1256.3171560264511,1254.7828169247205,1256.009985750591,1256.441651742007,1259.1057800049484,1267.1358250522894,1273.7838785548936,1280.1634211547778,1284.6877719108238,1290.672133008063,1292.7238575484946,1296.6351887524845,1299.9915425704924,1307.4922972430145,1317.0459005186963,1324.9651876307134,1330.4703127539378,1327.8594460817321,1329.166156292461,1332.8003414827483,1340.7039356174437,1345.4174757505896,1347.3745089126005,1349.8853138427298,1362.85406923783,1358.027238088126,1352.8725157208437,1339.5304792450884,1340.3274644686094,1344.38522426471,1353.7833792769993,1358.3750641795705,1362.5836489552598,1368.4437309025102,1373.503571486479,1379.7670666484464,1387.8754890570951,1407.2768733034168,1431.682331869896,1463.9539493740892,1493.971730519911,1521.961545410769,1545.47784820003,1566.9779253769698,1580.9554836586515,1600.1752899935038,1613.0965128731866,1632.4384227169696,1640.7646563846254,1653.6938366868087,1667.8128903220895,1685.4598472823025,1704.8896529916337,1717.3105851823598,1723.2896192426992,1712.2847226903725,1719.397292637871,1720.3194442534405,1740.8305313773653,1743.9006291672724,1752.5619150341283,1751.2205335110584,1755.3028696427275,1753.880503589099,1744.7731334752386,1741.6759072452637,1744.1815130440607,1761.2174465493279,1767.656929751203,1775.020790247138,1769.601105896576,1773.267045229809,1776.8558116409781,1782.8297067682397,1782.4773322558274,1782.6823830372712
7081,79,Silver Spring,city,MD,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Montgomery County,1585.6945305031259,1599.422421219765,1615.9054978296685,1611.8752731695593,1607.7551820164974,1607.0029190558948,1610.5475327762274,1616.6402141132407,1628.7845650869135,1626.861057123014,1635.4068888607858,1644.7883517803627,1644.472280410349,1636.6969877966308,1624.3195347245198,1631.9570397084385,1634.949133184581,1639.7548102143014,1640.4454198773694,1648.2817532553654,1645.4283182610523,1651.1680695343214,1654.7774250902194,1654.5779903357566,1663.9627202909737,1677.1229021325505,1688.6773774260612,1691.053795115446,1686.5927242251378,1681.0796264865598,1680.762793599688,1679.2556665848772,1689.8715646283506,1693.4400213849215,1699.055544374536,1693.1680185104262,1695.1878449656897,1691.117102364654,1695.9265988521656,1704.5499667753588,1712.0071371701,1722.2574145062645,1725.3444418753486,1732.3463068849856,1726.079810404369,1725.6652973197117,1734.0348256874042,1746.4094962888857,1754.1992754897544,1759.2207983934754,1761.325502765485,1761.5963593722745,1766.916045186133,1770.110291695834,1776.9427007361442,1779.7917883708149,1788.8791437565608,1795.5319355722916,1794.370853425586,1796.423064467962,1796.4181390106655,1800.8651723056644,1790.7266312899042,1782.496994414969,1768.366077357683,1759.2156359113949,1750.0467979814473,1745.2438017743855,1734.5409149380375,1726.9640142154706,1719.2020918288283,1725.4426628146448,1733.569221376583,1743.3298643694177,1748.4017386708435,1753.4279251284831,1766.5732918905735,1785.2266841938615,1815.9702392658508,1846.4615207991628,1864.5147227787268,1885.6283548075683,1905.518853473361,1923.2769656522985,1923.5160968496527,1922.1397176731148,1930.0960386046404,1953.4819163764678,1970.7131353010334,1986.7431655604198,1992.8095402727279,1994.610018195373,1991.8928324617057,1986.44888621658,1985.1940662693296,1975.8927525133863,1984.4828347763087,1991.6461377029714,2007.6792940596736,2018.406005604719,2026.435974775414,2033.7009507410805,2034.9708307473916,2038.6542782388071,2052.5840727792233,2066.0846829180678,2076.695381883235,2090.940558873783,2098.6232363699305,2106.851004433206,2103.681789779304,2096.126337794604,2091.5108462153808,2085.9737806053595
